Weekday,quarter,StoreLocation,Sales,IsHoliday,IsDayAfterHoliday,IsDisaster,IsDayAfterDisaster,Temperature,PriceOfGas,CurrentCPI,year,month,day
5,1,Lehi,907.2298694164695,False,False,False,False,98.53,5.66,182.52,2021,1,16
6,1,Provo,1177.1618680419374,False,False,False,False,23.98,2.19,230.19,2021,1,17
6,1,Springville,442.8267454683445,False,False,False,False,93.1,4.75,179.74,2021,1,17
6,1,Orem,1916.02921562968,False,False,False,False,68.56,2.23,207.67,2021,1,17
6,1,Lehi,511.022114436188,False,False,False,False,40.76,2.22,205.21,2021,1,17
0,1,Provo,393.01504456922703,False,False,False,False,117.83,7.38,176.96,2021,1,18
0,1,Springville,330.73403257638773,False,False,False,False,30.88,2.18,192.1,2021,1,18
0,1,Orem,1052.059971743278,False,False,False,False,69.36,2.43,240.02,2021,1,18
0,1,Lehi,1453.9504550026695,False,False,False,False,110.14,6.9,158.46,2021,1,18
1,1,Provo,1018.5597540925075,False,False,False,False,110.95,6.84,188.49,2021,1,19
1,1,Springville,656.8150796180252,False,False,False,False,71.61,2.81,177.87,2021,1,19
1,1,Orem,267.12901188427327,False,False,False,False,48.15,2.26,226.62,2021,1,19
1,1,Lehi,819.5407970223365,False,False,False,False,11.02,2.4,219.73,2021,1,19
2,1,Provo,1600.6545695225957,False,False,False,False,95.59,5.26,154.14,2021,1,20
2,1,Springville,0.0,False,False,False,False,78.16,3.71,185.94,2021,1,20
2,1,Orem,2259.9557568821524,False,False,False,False,82.37,4.01,229.98,2021,1,20
2,1,Lehi,1060.5523036797902,False,False,False,False,81.99,3.92,196.45,2021,1,20
3,1,Provo,2905.4940334320067,False,False,False,False,100.13,5.77,257.91,2021,1,21
3,1,Springville,375.5058432859069,False,False,False,False,32.55,2.08,186.84,2021,1,21
3,1,Orem,1026.9873194088773,False,False,False,False,84.45,4.27,196.48,2021,1,21
3,1,Lehi,1151.4460957428466,False,False,False,False,87.18,4.19,197.22,2021,1,21
4,1,Provo,1242.848628014175,False,False,False,False,109.93,7.11,240.03,2021,1,22
4,1,Springville,769.3983494272019,False,False,False,False,65.66,2.29,212.29,2021,1,22
4,1,Orem,1350.6292982507816,False,False,False,False,23.64,2.04,163.86,2021,1,22
4,1,Lehi,1490.0881937055117,False,False,False,False,73.33,2.96,205.99,2021,1,22
5,1,Provo,2847.6663160693906,False,False,False,False,133.46,9.24,215.59,2021,1,23
5,1,Springville,2329.3863327337576,False,False,False,False,73.42,3.17,235.9,2021,1,23
5,1,Orem,245.7738444547874,False,False,False,False,86.73,4.69,176.54,2021,1,23
5,1,Lehi,334.4266484672886,False,False,False,False,44.3,2.33,214.88,2021,1,23
6,1,Provo,237.95223050624693,False,False,False,False,40.68,2.06,194.29,2021,1,24
6,1,Springville,1752.9456037300715,False,False,False,False,49.56,2.33,201.41,2021,1,24
6,1,Orem,37.245613293750424,False,False,False,False,4.98,2.47,204.52,2021,1,24
6,1,Lehi,1164.6174101527704,False,False,False,False,60.77,2.1,149.32,2021,1,24
0,1,Provo,1530.4304651243742,False,False,False,False,104.13,6.27,196.66,2021,1,25
0,1,Springville,1424.277649975966,False,False,False,False,60.81,1.86,214.38,2021,1,25
0,1,Orem,634.9319160334219,False,False,False,False,43.85,1.95,235.62,2021,1,25
0,1,Lehi,2462.1044532694773,False,False,False,False,95.59,5.18,222.77,2021,1,25
1,1,Provo,1343.6373886312235,False,False,False,False,53.85,1.89,178.96,2021,1,26
1,1,Springville,177.46055648039734,False,False,False,False,88.17,4.66,262.21,2021,1,26
1,1,Orem,210.69709951173976,False,False,False,False,46.39,2.13,227.4,2021,1,26
1,1,Lehi,847.6952433665462,False,False,False,False,74.23,3.0,199.22,2021,1,26
2,1,Provo,0.0,False,False,False,False,62.77,2.21,193.68,2021,1,27
2,1,Springville,372.45813875352735,False,False,False,False,34.79,2.32,246.07,2021,1,27
2,1,Orem,700.4599587346833,False,False,False,False,22.86,2.81,250.33,2021,1,27
2,1,Lehi,859.505663318409,False,False,False,False,28.29,2.48,200.88,2021,1,27
3,1,Provo,0.0,False,False,False,False,36.84,2.19,230.69,2021,1,28
3,1,Springville,0.0,False,False,False,False,51.69,2.47,222.43,2021,1,28
3,1,Orem,773.1146186387118,False,False,False,False,58.49,2.19,228.5,2021,1,28
3,1,Lehi,805.2235551462696,False,False,False,False,55.37,2.41,167.32,2021,1,28
4,1,Provo,1217.3307563736469,False,False,False,False,43.71,2.19,172.44,2021,1,29
4,1,Springville,679.6337286169135,False,False,False,False,96.59,5.35,205.05,2021,1,29
4,1,Orem,699.7360613983409,False,False,False,False,65.83,2.32,222.23,2021,1,29
4,1,Lehi,1810.1942659280382,False,False,False,False,-0.4,2.42,220.95,2021,1,29
5,1,Provo,2421.0371879014883,False,False,False,False,177.49,13.61,237.48,2021,1,30
5,1,Springville,1547.9042805646147,False,False,False,False,74.84,3.74,271.09,2021,1,30
5,1,Orem,699.6433322531684,False,False,False,False,74.32,3.41,191.89,2021,1,30
5,1,Lehi,354.9515493296009,False,False,False,False,81.75,3.92,190.51,2021,1,30
6,1,Provo,983.0781649832741,False,False,False,False,67.96,2.43,246.47,2021,1,31
6,1,Springville,1639.438319724353,False,False,False,False,69.27,2.2,201.6,2021,1,31
6,1,Orem,2029.1228603875502,False,False,False,False,114.92,7.0,204.02,2021,1,31
6,1,Lehi,1093.8187664243933,False,False,False,False,64.45,2.2,232.38,2021,1,31
0,1,Provo,1320.4721459993511,False,False,False,False,129.45,9.07,164.05,2021,2,1
0,1,Springville,1243.1638852060453,False,False,False,False,43.61,2.21,162.52,2021,2,1
0,1,Orem,1429.1482933376974,False,False,False,False,95.74,5.23,169.47,2021,2,1
0,1,Lehi,1023.1611823765791,False,False,False,False,64.17,2.45,179.66,2021,2,1
1,1,Provo,1128.0665023474671,False,False,False,False,47.77,2.13,245.86,2021,2,2
1,1,Springville,1181.1212041987992,False,False,False,False,50.88,2.45,217.98,2021,2,2
1,1,Orem,1495.1334203584954,False,False,False,False,45.7,2.12,227.58,2021,2,2
1,1,Lehi,1048.786495773532,False,False,False,False,82.99,4.08,189.35,2021,2,2
2,1,Provo,1829.3836865991389,False,False,False,False,35.54,2.42,187.1,2021,2,3
2,1,Springville,525.8510098494357,False,False,False,False,61.52,2.3,224.96,2021,2,3
2,1,Orem,1851.0224151766267,False,False,False,False,39.36,2.11,210.04,2021,2,3
2,1,Lehi,394.4766051299405,False,False,False,False,73.26,3.02,190.51,2021,2,3
3,1,Provo,1117.8157338350004,False,False,False,False,24.19,2.43,181.33,2021,2,4
3,1,Springville,0.0,False,False,False,False,49.16,2.41,165.56,2021,2,4
3,1,Orem,1318.274975467567,False,False,False,False,63.92,2.23,182.51,2021,2,4
3,1,Lehi,1616.4312803998753,False,False,False,False,75.91,2.9,174.94,2021,2,4
4,1,Provo,1327.076980031505,False,False,False,False,46.93,2.41,220.6,2021,2,5
4,1,Springville,1460.9390312381308,False,False,False,False,53.88,2.37,186.71,2021,2,5
4,1,Orem,0.0,False,False,False,False,104.52,5.95,164.9,2021,2,5
4,1,Lehi,719.4198958065564,False,False,False,False,124.28,8.36,164.45,2021,2,5
5,1,Provo,1276.497970631873,False,False,False,False,139.27,9.54,198.99,2021,2,6
5,1,Springville,677.8412248069349,False,False,False,False,101.11,5.65,191.58,2021,2,6
5,1,Orem,616.9114193746472,False,False,False,False,-10.33,2.45,221.66,2021,2,6
5,1,Lehi,1603.6882057268804,False,False,False,False,101.49,5.9,208.58,2021,2,6
6,1,Provo,548.2106332352862,False,False,False,False,70.98,2.53,211.31,2021,2,7
6,1,Springville,246.15716705955097,False,False,False,False,59.53,2.5,227.57,2021,2,7
6,1,Orem,147.94404933529586,False,False,False,False,29.23,2.15,202.78,2021,2,7
6,1,Lehi,1848.8252538663537,False,False,False,False,105.83,6.57,144.48,2021,2,7
0,1,Provo,895.0354175180807,False,False,False,False,48.75,2.12,195.6,2021,2,8
0,1,Springville,1261.6961219624611,False,False,False,False,59.45,2.33,221.03,2021,2,8
0,1,Orem,1401.9511834357875,False,False,False,False,111.0,6.71,207.59,2021,2,8
0,1,Lehi,1675.416149785526,False,False,False,False,97.99,5.38,193.17,2021,2,8
1,1,Provo,693.9521409702,False,False,False,False,70.82,2.41,209.24,2021,2,9
1,1,Springville,366.6723655073847,False,False,False,False,68.93,2.88,147.49,2021,2,9
1,1,Orem,1460.5764270018578,False,False,False,False,83.01,4.17,195.37,2021,2,9
1,1,Lehi,475.51496565463873,False,False,False,False,62.36,2.53,193.19,2021,2,9
2,1,Provo,1018.199576482824,False,False,False,False,100.86,5.91,213.19,2021,2,10
2,1,Springville,938.0870513067308,False,False,False,False,60.06,2.34,185.54,2021,2,10
2,1,Orem,1465.6938056556637,False,False,False,False,56.34,2.15,222.53,2021,2,10
2,1,Lehi,1546.3480999243347,False,False,False,False,87.86,4.36,159.53,2021,2,10
3,1,Provo,1005.9711280518378,False,False,False,False,48.03,2.07,216.78,2021,2,11
3,1,Springville,1306.5022432107894,False,False,False,False,70.55,2.34,182.62,2021,2,11
3,1,Orem,907.8431635927593,False,False,False,False,76.84,3.53,150.5,2021,2,11
3,1,Lehi,603.9251530174946,False,False,False,False,68.36,1.99,172.91,2021,2,11
4,1,Provo,1084.2586085879052,False,False,False,False,39.87,2.24,197.05,2021,2,12
4,1,Springville,669.8720679312685,False,False,False,False,111.15,6.91,227.06,2021,2,12
4,1,Orem,1967.4706778874108,False,False,False,False,78.02,3.55,212.23,2021,2,12
4,1,Lehi,1695.2013884194778,False,False,False,False,82.72,4.17,199.42,2021,2,12
5,1,Provo,1138.520030773229,False,False,False,False,89.06,4.73,235.16,2021,2,13
5,1,Springville,1291.4864306414418,False,False,False,False,49.62,2.28,225.74,2021,2,13
5,1,Orem,0.0,False,False,False,False,48.85,2.13,208.45,2021,2,13
5,1,Lehi,1321.0945332202123,False,False,False,False,91.98,4.93,197.02,2021,2,13
6,1,Provo,829.7455306865053,False,False,False,False,71.59,2.81,259.89,2021,2,14
6,1,Springville,2998.2192744046074,False,False,False,False,38.94,2.0,230.27,2021,2,14
6,1,Orem,317.3803069963825,False,False,False,False,80.74,3.8,190.85,2021,2,14
6,1,Lehi,1433.8742719588927,False,False,False,False,76.24,3.18,183.32,2021,2,14
0,1,Provo,1083.4405623798398,False,False,False,False,38.24,2.12,219.57,2021,2,15
0,1,Springville,896.6031114859866,False,False,False,False,81.17,4.09,224.15,2021,2,15
0,1,Orem,1740.367422039651,False,False,False,False,19.38,2.66,178.62,2021,2,15
0,1,Lehi,1182.540326607836,False,False,False,False,55.62,1.54,213.21,2021,2,15
1,1,Provo,846.654601032691,False,False,False,False,77.82,3.22,171.65,2021,2,16
1,1,Springville,1170.0569370054275,False,False,False,False,79.97,4.03,208.7,2021,2,16
1,1,Orem,1455.7066932330079,False,False,False,False,43.21,2.36,135.76,2021,2,16
1,1,Lehi,442.4095011998093,False,False,False,False,85.78,4.62,160.86,2021,2,16
2,1,Provo,1340.7996198468172,False,False,False,False,105.67,6.37,243.76,2021,2,17
2,1,Springville,586.4425932073456,False,False,False,False,66.18,2.45,233.63,2021,2,17
2,1,Orem,1348.330780233539,False,False,False,False,49.7,2.32,230.08,2021,2,17
2,1,Lehi,1704.5904112567684,False,False,False,False,79.63,3.75,174.93,2021,2,17
3,1,Provo,907.0687098006401,False,False,False,False,14.37,2.35,181.37,2021,2,18
3,1,Springville,1877.1119313894042,False,False,False,False,121.31,8.16,182.84,2021,2,18
3,1,Orem,2186.2379849376307,False,False,False,False,41.27,2.35,204.18,2021,2,18
3,1,Lehi,1062.1830292883867,False,False,False,False,48.61,2.39,223.33,2021,2,18
4,1,Provo,728.260932513308,False,False,False,False,66.34,2.12,210.28,2021,2,19
4,1,Springville,1528.9131583428468,False,False,False,False,20.59,2.35,176.43,2021,2,19
4,1,Orem,0.0,False,False,False,False,106.14,6.62,152.7,2021,2,19
4,1,Lehi,809.0685959602146,False,False,False,False,35.85,2.37,203.28,2021,2,19
5,1,Provo,638.4831058956236,False,False,False,False,22.84,2.27,233.26,2021,2,20
5,1,Springville,1795.1418187658905,False,False,False,False,45.01,2.15,215.54,2021,2,20
5,1,Orem,1433.6647581366167,False,False,False,False,54.45,2.24,176.32,2021,2,20
5,1,Lehi,1373.4378595366597,False,False,False,False,47.02,2.07,188.64,2021,2,20
6,1,Provo,1455.8447936433538,False,False,False,False,-0.1,2.3,198.38,2021,2,21
6,1,Springville,0.0,False,False,False,False,35.47,2.35,176.67,2021,2,21
6,1,Orem,1151.31585760754,False,False,False,False,40.88,2.32,255.31,2021,2,21
6,1,Lehi,441.8768156589996,False,False,False,False,108.04,6.67,211.06,2021,2,21
0,1,Provo,1048.088934019485,False,False,False,False,57.89,2.1,186.2,2021,2,22
0,1,Springville,600.744498378442,False,False,False,False,40.24,2.34,189.14,2021,2,22
0,1,Orem,985.0814671142441,False,False,False,False,-9.89,2.12,210.5,2021,2,22
0,1,Lehi,771.0844330035679,False,False,False,False,49.78,2.4,220.06,2021,2,22
1,1,Provo,1474.2493378991505,False,False,False,False,47.13,2.44,197.07,2021,2,23
1,1,Springville,1068.8480901194825,False,False,False,False,123.15,8.6,204.32,2021,2,23
1,1,Orem,1083.9948332081449,False,False,False,False,89.81,4.71,230.18,2021,2,23
1,1,Lehi,1150.0671056949861,False,False,False,False,43.7,2.43,186.11,2021,2,23
2,1,Provo,46.77625971551903,False,False,False,False,117.01,7.43,211.37,2021,2,24
2,1,Springville,1353.7104570458953,False,False,False,False,26.67,2.37,209.14,2021,2,24
2,1,Orem,2379.3229696756075,False,False,False,False,77.51,3.56,182.3,2021,2,24
2,1,Lehi,1701.9131885605389,False,False,False,False,66.24,2.25,226.18,2021,2,24
3,1,Provo,341.34892558313544,False,False,False,False,67.25,2.16,208.17,2021,2,25
3,1,Springville,1246.1621604055213,False,False,False,False,56.42,1.86,207.65,2021,2,25
3,1,Orem,1050.5712366868167,False,False,False,False,80.21,3.62,177.74,2021,2,25
3,1,Lehi,986.1885001107189,False,False,False,False,19.91,2.19,191.38,2021,2,25
4,1,Provo,1728.963322099191,False,False,False,False,101.47,5.88,161.9,2021,2,26
4,1,Springville,837.7646244111377,False,False,False,False,45.73,2.13,205.84,2021,2,26
4,1,Orem,1412.3756791177846,False,False,False,False,113.94,6.91,214.29,2021,2,26
4,1,Lehi,1651.3751854717714,False,False,False,False,116.81,7.45,227.37,2021,2,26
5,1,Provo,617.1201759721101,False,False,False,False,65.5,2.34,165.65,2021,2,27
5,1,Springville,604.4453084969784,False,False,False,False,111.2,6.99,203.21,2021,2,27
5,1,Orem,780.6696683502873,False,False,False,False,82.94,4.31,232.97,2021,2,27
5,1,Lehi,1383.155274746865,False,False,False,False,107.36,6.34,216.02,2021,2,27
6,1,Provo,777.3105624170727,False,False,False,False,27.32,2.45,215.73,2021,2,28
6,1,Springville,1294.9349632833475,False,False,False,False,61.79,2.3,225.24,2021,2,28
6,1,Orem,287.2602871007704,False,False,False,False,103.41,6.16,219.0,2021,2,28
6,1,Lehi,1171.462552232752,False,False,False,False,82.41,3.88,257.41,2021,2,28
0,1,Provo,961.7609567429802,False,False,False,False,50.62,2.27,199.41,2021,3,1
0,1,Springville,1114.0425762136929,False,False,False,False,59.43,2.19,202.6,2021,3,1
0,1,Orem,1633.21466791785,False,False,False,False,69.5,2.68,224.49,2021,3,1
0,1,Lehi,663.3360068392253,False,False,False,False,79.12,3.86,205.79,2021,3,1
1,1,Provo,1374.9445003986843,False,False,False,False,95.97,5.12,251.8,2021,3,2
1,1,Springville,1130.945018504165,False,False,False,False,41.69,2.27,187.97,2021,3,2
1,1,Orem,723.983888494755,False,False,False,False,70.08,3.02,149.89,2021,3,2
1,1,Lehi,1038.3264964610837,False,False,False,False,79.72,3.87,167.03,2021,3,2
2,1,Provo,0.0,False,False,False,False,72.43,2.89,219.69,2021,3,3
2,1,Springville,2348.7554137895486,False,False,False,False,22.52,1.98,181.08,2021,3,3
2,1,Orem,556.3293605718293,False,False,False,False,55.22,2.47,206.68,2021,3,3
2,1,Lehi,1859.3167957151186,False,False,False,False,68.25,2.62,200.34,2021,3,3
3,1,Provo,1712.2708039578756,False,False,False,False,19.53,2.18,215.82,2021,3,4
3,1,Springville,621.8976386254122,False,False,False,False,66.29,2.84,205.93,2021,3,4
3,1,Orem,1141.1793476108253,False,False,False,False,60.41,2.21,199.36,2021,3,4
3,1,Lehi,154.83956044379218,False,False,False,False,88.36,4.46,237.04,2021,3,4
4,1,Provo,2060.4223200351216,False,False,False,False,120.63,7.73,165.51,2021,3,5
4,1,Springville,1442.236764890422,False,False,False,False,86.63,4.62,221.78,2021,3,5
4,1,Orem,1433.9328224739857,False,False,False,False,57.06,2.25,230.19,2021,3,5
4,1,Lehi,1299.1940118381015,False,False,False,False,68.2,2.55,244.99,2021,3,5
5,1,Provo,1775.0463484279853,False,False,False,False,70.46,2.9,204.99,2021,3,6
5,1,Springville,1973.0264588418624,False,False,False,False,99.7,5.47,198.94,2021,3,6
5,1,Orem,943.9041319826746,False,False,False,False,25.5,1.96,210.7,2021,3,6
5,1,Lehi,1802.0065577036028,False,False,False,False,70.39,2.84,264.08,2021,3,6
6,1,Provo,906.5688971016591,False,False,False,False,44.59,2.14,207.61,2021,3,7
6,1,Springville,843.2364426923236,False,False,False,False,47.1,2.03,178.37,2021,3,7
6,1,Orem,693.7041690500786,False,False,False,False,88.67,5.06,209.07,2021,3,7
6,1,Lehi,1634.0486413003557,False,False,False,False,66.95,2.38,220.48,2021,3,7
0,1,Provo,1504.4376887346675,False,False,False,False,93.09,5.27,188.15,2021,3,8
0,1,Springville,1203.914923569479,False,False,False,False,39.46,2.12,162.29,2021,3,8
0,1,Orem,1401.1831459463021,False,False,False,False,59.91,2.24,187.91,2021,3,8
0,1,Lehi,1859.2189076694604,False,False,False,False,58.36,2.23,185.43,2021,3,8
1,1,Provo,1257.361086493718,False,False,False,False,42.63,2.45,224.2,2021,3,9
1,1,Springville,1625.3875307579422,False,False,False,False,84.57,4.28,147.39,2021,3,9
1,1,Orem,622.2962094514141,False,False,False,False,95.73,5.41,193.47,2021,3,9
1,1,Lehi,1281.1998054466437,False,False,False,False,71.21,2.69,170.55,2021,3,9
2,1,Provo,912.1986863949799,False,False,False,False,52.97,2.12,186.63,2021,3,10
2,1,Springville,1911.2937819155277,False,False,False,False,64.66,2.4,191.93,2021,3,10
2,1,Orem,1878.4158896436415,False,False,False,False,69.01,2.78,226.33,2021,3,10
2,1,Lehi,793.5330237459564,False,False,False,False,68.19,2.82,213.42,2021,3,10
3,1,Provo,1318.7041437194182,False,False,False,False,90.57,4.66,212.39,2021,3,11
3,1,Springville,2482.3840381736936,False,False,False,False,55.87,2.21,202.21,2021,3,11
3,1,Orem,1348.2930119701998,False,False,False,False,102.49,5.86,180.76,2021,3,11
3,1,Lehi,1182.0505710103798,False,False,False,False,56.28,2.04,170.85,2021,3,11
4,1,Provo,520.7564684227082,False,False,False,False,43.23,2.3,215.03,2021,3,12
4,1,Springville,1658.6820086799003,False,False,False,False,64.5,2.08,197.85,2021,3,12
4,1,Orem,2574.966789865015,False,False,False,False,137.82,9.23,194.65,2021,3,12
4,1,Lehi,1057.1552801243981,False,False,False,False,96.53,5.29,195.74,2021,3,12
5,1,Provo,755.2044975500492,False,False,False,False,94.08,4.92,171.56,2021,3,13
5,1,Springville,1057.675365855191,False,False,False,False,71.73,2.72,197.76,2021,3,13
5,1,Orem,1970.3252821361673,False,False,False,False,0.87,2.36,188.8,2021,3,13
5,1,Lehi,793.5236692125779,False,False,False,False,27.67,2.46,195.14,2021,3,13
6,1,Provo,917.7643274410735,False,False,False,False,18.91,2.08,148.18,2021,3,14
6,1,Springville,1412.6936308271215,False,False,False,False,39.33,2.57,225.01,2021,3,14
6,1,Orem,65.03642323695941,False,False,False,False,67.28,2.33,202.44,2021,3,14
6,1,Lehi,2212.7061665651418,False,False,False,False,121.44,7.87,185.42,2021,3,14
0,1,Provo,460.89239819952405,False,False,False,False,48.11,2.14,222.59,2021,3,15
0,1,Springville,770.9077876972578,False,False,False,False,47.78,2.36,231.39,2021,3,15
0,1,Orem,477.3277718081458,False,False,False,False,69.1,2.57,191.01,2021,3,15
0,1,Lehi,289.72925376754614,False,False,False,False,17.93,2.36,195.57,2021,3,15
1,1,Provo,1620.489979931425,False,False,False,False,28.68,2.47,191.88,2021,3,16
1,1,Springville,1567.9577993245198,False,False,False,False,55.23,1.98,221.05,2021,3,16
1,1,Orem,980.6518876847995,False,False,False,False,76.3,3.47,189.03,2021,3,16
1,1,Lehi,1381.326461031726,False,False,False,False,41.81,2.26,261.52,2021,3,16
